transformer_id,date,h2,ch4,c2h4,c2h6,c2h2,co,co2,oil_temp,load_current,ambient_temp,fault_state,total_hydrocarbon,ratio_ch4_h2,ratio_c2h2_c2h4,ratio_c2h4_c2h6,h2_roll7_mean,h2_roll7_std,h2_roll7_max,h2_roll7_min,ch4_roll7_mean,ch4_roll7_std,ch4_roll7_max,ch4_roll7_min,c2h4_roll7_mean,c2h4_roll7_std,c2h4_roll7_max,c2h4_roll7_min,c2h6_roll7_mean,c2h6_roll7_std,c2h6_roll7_max,c2h6_roll7_min,c2h2_roll7_mean,c2h2_roll7_std,c2h2_roll7_max,c2h2_roll7_min,co_roll7_mean,co_roll7_std,co_roll7_max,co_roll7_min,co2_roll7_mean,co2_roll7_std,co2_roll7_max,co2_roll7_min,h2_rate,h2_rate_pct,ch4_rate,ch4_rate_pct,c2h4_rate,c2h4_rate_pct,c2h6_rate,c2h6_rate_pct,c2h2_rate,c2h2_rate_pct,co_rate,co_rate_pct,co2_rate,co2_rate_pct,oil_temp_rate,total_hydrocarbon_rate
1,2024-07-01,4.133,3.959,17.847,12.971,0.306,229.469,793.519,39.76,218.04,12.24,Normal,35.083,0.9578998306315025,0.017145738779626826,1.3759155038162054,8.480142857142857,5.622985192599334,20.478,4.133,8.607285714285714,4.071146141415451,14.467,3.959,14.690857142857144,4.1087728674374535,18.966,7.245,38.46828571428573,35.00414807664115,109.967,12.971,1.5637142857142858,0.9192360440941753,2.406,0.21,614.8137142857142,323.79257567394967,973.202,229.469,5824.8222857142855,8005.355579036611,23183.598,793.519,-0.5540000000000003,-11.819927458928957,-8.244,-67.55715807588298,0.48300000000000054,2.781617138908089,-4.350000000000001,-25.11402343975522,0.096,45.714285714285715,-7.379000000000019,-3.1155002364385673,-349.7940000000001,-30.594771510513752,3.989999999999995,-12.015000000000008
1,2024-07-02,2.592,0.928,16.685,7.477,0.0,260.122,513.799,41.25,199.86,14.81,Thermal Fault <300℃,25.09,0.35802469135802467,0.0,2.23150996388926,5.925,2.4058311107254045,9.962,2.592,7.712142857142856,5.013489683795491,14.467,0.928,16.039428571428573,2.486543441348658,18.966,11.48,23.826857142857154,16.830210569375417,58.97,7.477,1.2431428571428573,1.027376988349691,2.406,0.0,534.0035714285715,332.82422568870294,973.202,229.469,2586.2795714285717,2515.8520537327513,7773.993,513.799,-1.541,-37.28526494072103,-3.031,-76.55973730740087,-1.1620000000000026,-6.510898190172032,-5.494,-42.35602497879886,-0.306,-100.0,30.65300000000002,13.358231395090414,-279.72,-35.25057371027033,1.490000000000002,-9.992999999999999
1,2024-07-03,2.76,0.269,43.905,31.004,1.763,425.656,689.139,37.89,202.48,13.7,Thermal Fault <300℃,76.941,0.09746376811594204,0.040154879854230725,1.4161075990194814,4.896142857142857,1.87252800856437,7.076,2.592,6.99442857142857,5.726441590177472,14.467,0.269,20.67157142857143,10.348927800455828,43.905,14.915,19.831714285714295,8.208518455731683,31.004,7.477,1.1512857142857145,0.930230386210092,2.155,0.0,455.78271428571423,271.00006468677634,882.784,229.469,1574.1575714285714,1117.5199079673284,3364.813,513.799,0.1679999999999997,6.48148148148147,-0.659,-71.01293103448276,27.220000000000002,163.14054540005995,23.527,314.6582854085863,1.763,0.0,165.534,63.63706260908343,175.34000000000003,34.12618553169626,-3.3599999999999994,51.851
1,2024-07-04,1.571,0.0,33.091,36.488,0.303,855.144,683.793,34.83,198.94,9.43,Thermal Fault <300℃,69.882,0.0,0.009156568251186123,0.9069008989256743,4.109714285714285,1.9584719991435866,7.043,1.571,6.1941428571428565,6.3147020628733666,14.467,0.0,23.26814285714286,10.927874517772905,43.905,15.019,21.119142857142865,10.096807208693061,36.488,7.477,0.9457142857142856,0.9369097634040917,2.155,0.0,451.83414285714287,263.8485709559085,855.144,229.469,1191.1547142857144,821.8443034161597,2827.68,513.799,-1.1889999999999998,-43.07971014492754,-0.269,-100.0,-10.814,-24.63045211251566,5.483999999999998,17.68804025287059,-1.46,-82.81338627339761,429.488,100.9002574849174,-5.346000000000004,-0.7757506105444625,-3.0600000000000023,-7.0589999999999975
1,2024-07-05,1.315,1.677,39.385,83.064,0.347,950.109,984.336,38.19,204.83,12.13,Thermal Fault <300℃,124.47299999999998,1.2752851711026616,0.008810460835343405,0.4741524607531542,3.2914285714285714,1.709424743117362,5.982,1.315,4.366999999999999,5.289108778108715,12.203,0.0,26.749,11.714668938272789,43.905,16.685,30.276142857142865,25.354958577686187,83.064,7.477,0.7262857142857143,0.8572933598027643,2.155,0.0,474.68314285714285,302.1730355466468,950.109,229.469,927.8198571428571,394.0623037111833,1686.84,513.799,-0.256,-16.295353278166775,1.677,0.0,6.293999999999997,19.020277416820274,46.57599999999999,127.64744573558428,0.043999999999999984,14.521452145214516,94.96500000000003,11.10514720327805,300.543,43.952336452698404,3.3599999999999994,54.59099999999998
1,2024-07-06,9.434,0.0,53.88,25.299,0.19,661.664,2985.019,37.91,142.14,12.35,Thermal Fault <300℃,79.369,0.0,0.003526354862657758,2.129728447764734,3.7845714285714287,2.778563109303414,9.434,1.315,2.7194285714285704,4.407677425324393,12.203,0.0,31.73671428571428,14.85920492168952,53.88,16.685,30.517714285714295,25.28880803645664,83.064,7.477,0.44557142857142856,0.5922394946705491,1.763,0.0,517.0017142857143,305.05237139913703,950.109,229.469,1113.274,851.1673021627543,2985.019,513.799,8.119,617.4144486692015,-1.677,-100.0,14.495000000000005,36.803351529770225,-57.76499999999999,-69.54276220745449,-0.15699999999999997,-45.24495677233429,-288.44500000000005,-30.359148266146306,2000.6829999999998,203.25203995383688,-0.28000000000000114,-45.103999999999985
1,2024-07-07,9.413,0.58,192.02,23.561,0.0,414.975,4385.938,39.61,154.21,16.43,Thermal Fault <300℃,216.16100000000003,0.06161691278019759,0.0,8.149908747506473,4.459714285714286,3.511803511696349,9.434,1.315,1.0589999999999995,1.408639296153081,3.959,0.0,56.687571428571424,61.17068426912014,192.02,16.685,31.409142857142864,24.852306944752282,83.064,7.477,0.41557142857142854,0.6111772402892859,1.763,0.0,542.4484285714286,284.52659386593604,950.109,229.469,1576.5061428571428,1503.0110803411144,4385.938,513.799,-0.02099999999999902,-0.2225991096035512,0.58,0.0,138.14000000000001,256.38455827765404,-1.7379999999999995,-6.869836752440807,-0.19,-100.0,-246.68899999999996,-37.28312255162741,1400.9190000000003,46.93166107150408,1.7000000000000028,136.79200000000003
1,2024-07-08,6.516,1.584,64.453,48.134,0.0,152.852,3999.645,43.38,211.49,14.82,Thermal Fault <300℃,114.171,0.24309392265193372,0.0,1.339032700378111,4.800142857142857,3.5894965026947787,9.434,1.315,0.7197142857142852,0.7030184241980317,1.677,0.0,63.34557142857143,58.72609418267473,192.02,16.685,36.43242857142858,24.044905564776908,83.064,7.477,0.37185714285714283,0.6309441149503534,1.763,0.0,531.5031428571428,299.6450553551793,950.109,152.852,2034.5241428571428,1700.211922213276,4385.938,513.799,-2.8970000000000002,-30.776585573143528,1.004,173.1034482758621,-127.56700000000001,-66.43422560149985,24.573,104.29523364882644,0.0,0.0,-262.12300000000005,-63.16597385384662,-386.2930000000001,-8.807534443031345,3.770000000000003,-101.99000000000002
1,2024-07-09,7.597,6.93,25.453,41.354,0.0,500.989,5287.373,43.69,200.52,16.13,Thermal Fault <300℃,73.737,0.9122021850730551,0.0,0.6154906417758862,5.515142857142857,3.574792554754012,9.434,1.315,1.5771428571428565,2.4611443428190998,6.93,0.0,64.59814285714286,57.64861999628605,192.02,25.453,41.272000000000006,20.374820089185043,83.064,23.561,0.37185714285714283,0.6309441149503534,1.763,0.0,565.9127142857143,276.1998712187192,950.109,152.852,2716.4632857142856,1930.3478636414018,5287.373,683.793,1.0810000000000004,16.58993247391038,5.346,337.5,-39.0,-60.50920826028269,-6.780000000000001,-14.085677483691365,0.0,0.0,348.13699999999994,227.7608405516447,1287.7279999999996,32.19605740009425,0.30999999999999517,-40.43400000000001
1,2024-07-10,8.992,5.256,11.297,60.813,0.366,447.452,4221.022,42.96,203.37,16.05,Thermal Fault <300℃,77.732,0.5845195729537366,0.03239798176507037,0.1857662013056419,6.405428571428572,3.550218625058912,9.434,1.315,2.289571428571428,2.726819261651617,6.93,0.0,59.93985714285714,60.82911667512682,192.02,11.297,45.53042857142858,20.977285817896124,83.064,23.561,0.1722857142857143,0.17053710670090025,0.366,0.0,569.0264285714286,274.4726281367318,950.109,152.852,3221.018,1766.7806030234822,5287.373,683.793,1.3950000000000005,18.362511517704363,-1.6739999999999995,-24.15584415584415,-14.155999999999999,-55.61623384276903,19.459000000000003,47.05469845722301,0.366,0.0,-53.53699999999998,-10.686262572631332,-1066.3509999999997,-20.16787920958101,-0.7299999999999969,3.9950000000000045
1,2024-07-11,6.815,4.63,6.413,137.783,0.403,544.574,2324.915,39.12,196.53,12.44,Normal,149.22899999999998,0.6793837123991195,0.0628411040074848,0.046544203566477725,7.154571428571429,2.8428816869006686,9.434,1.315,2.9509999999999996,2.639012252087257,6.93,0.0,56.128714285714295,63.56581661216529,192.02,6.413,60.00114285714286,40.006748470012504,137.783,23.561,0.18657142857142858,0.18673140884068878,0.403,0.0,524.6592857142857,243.91490818296387,950.109,152.852,3455.464,1455.439085688125,5287.373,984.336,-2.1770000000000005,-24.210409252669045,-0.6260000000000003,-11.910197869101985,-4.884,-43.23271665043817,76.96999999999998,126.56833242892142,0.03700000000000003,10.109289617486349,97.12199999999996,21.70556841851192,-1896.107,-44.92056663054587,-3.8400000000000034,71.49699999999999
1,2024-07-12,7.158,2.395,9.284,60.294,0.0,528.999,1943.354,39.83,197.32,16.35,Normal,71.973,0.3345906677842973,0.0,0.15397883703187715,7.989285714285714,1.2592351798199344,9.434,6.516,3.053571428571428,2.5948258680910126,6.93,0.0,51.82857142857143,65.86389367186734,192.02,6.413,56.74828571428572,38.7241577645198,137.783,23.561,0.137,0.1830673828585428,0.403,0.0,464.5007142857143,158.45340657083918,661.664,152.852,3592.4665714285716,1208.196501716631,5287.373,1943.354,0.34299999999999997,5.033015407190021,-2.235,-48.272138228941685,2.8710000000000004,44.768439108061756,-77.48899999999999,-56.239884455992396,-0.403,-100.0,-15.574999999999932,-2.8600337144263097,-381.5609999999999,-16.411825808685478,0.7100000000000009,-77.25599999999999
1,2024-07-13,4.851,1.692,8.926,47.068,0.0,359.994,1794.34,35.16,141.55,11.43,Normal,57.686,0.34879406307977734,0.0,0.1896405200985808,7.3345714285714285,1.542461329298682,9.413,4.851,3.295285714285714,2.3280651991360903,6.93,0.58,45.40657142857143,67.793857422968,192.02,6.413,59.858142857142866,36.59306456797765,137.783,23.561,0.10985714285714286,0.1879205759281101,0.403,0.0,421.40500000000003,135.21125464249965,544.574,152.852,3422.3695714285714,1379.6236449083876,5287.373,1794.34,-2.3070000000000004,-32.229673093042756,-0.7030000000000001,-29.35281837160752,-0.35800000000000054,-3.856096510124952,-13.225999999999999,-21.93584767970279,0.0,0.0,-169.005,-31.948075516210807,-149.01400000000012,-7.667877288440507,-4.670000000000002,-14.286999999999999
1,2024-07-14,8.913,1.868,4.13,51.342,0.145,181.283,1115.994,38.27,138.8,15.33,Normal,57.485,0.20958151015370807,0.035108958837772396,0.0804409645124849,7.263142857142858,1.438226851435955,8.992,4.851,3.4792857142857136,2.1192255436271754,6.93,1.584,18.565142857142863,21.3739113674324,64.453,4.13,63.82685714285715,33.36440594620032,137.783,41.354,0.1305714285714286,0.18168090813556068,0.403,0.0,388.02042857142857,163.04806193763213,544.574,152.852,2955.2347142857143,1542.917568881519,5287.373,1115.994,4.062,83.73531230674088,0.17600000000000016,10.401891252955092,-4.796,-53.73067443423706,4.274000000000001,9.080479306535228,0.145,0.0,-178.71100000000004,-49.642771823974854,-678.346,-37.80476386860907,3.1100000000000065,-0.2010000000000005
1,2024-07-15,4.589,1.758,1.464,75.605,0.0,120.793,733.622,42.16,192.75,18.14,Normal,78.827,0.383089997820876,0.0,0.019363798690562792,6.987857142857143,1.7546756992460784,8.992,4.589,3.5041428571428566,2.0941622373136397,6.93,1.692,9.566714285714289,7.756891123688693,25.453,1.464,67.75128571428573,32.822127727669006,137.783,41.354,0.1305714285714286,0.18168090813556068,0.403,0.0,383.44057142857145,171.0104802605713,544.574,120.793,2488.66,1663.5551391259482,5287.373,733.622,-4.324,-48.51340738247503,-0.1100000000000001,-5.888650963597435,-2.666,-64.55205811138015,24.263000000000005,47.257605858751134,-0.145,-100.0,-60.48999999999998,-33.36771787757263,-382.37199999999996,-34.26290822352092,3.8899999999999935,21.342
1,2024-07-16,5.293,1.327,1.84,103.616,0.0,106.125,1212.446,46.32,210.2,20.08,Normal,106.783,0.250708482901946,0.0,0.017757875231624462,6.658714285714285,1.8355953361501391,8.992,4.589,2.703714285714285,1.572246027639619,5.256,1.327,6.1934285714285755,3.844710732818017,11.297,1.464,76.64585714285715,32.91256002110512,137.783,47.068,0.1305714285714286,0.18168090813556068,0.403,0.0,327.0314285714286,189.8595355632278,544.574,106.125,1906.5275714285713,1156.739294463813,4221.022,733.622,0.7039999999999997,15.341032904772275,-0.43100000000000005,-24.516496018202506,0.3760000000000001,25.683060109289624,28.010999999999996,37.04913696184114,0.0,0.0,-14.668000000000006,-12.14308776170805,478.82399999999996,65.26848976720981,4.160000000000004,27.956000000000003
1,2024-07-17,8.003,0.551,0.69,50.413,0.083,141.922,519.242,40.14,209.19,13.34,Normal,51.736999999999995,0.06884918155691616,0.12028985507246379,0.013686945827465137,6.517428571428572,1.6552749879446584,8.913,4.589,2.0315714285714277,1.2773233546682454,4.63,0.551,4.678142857142861,3.5790932943305904,9.284,0.69,75.16014285714287,33.96432354411778,137.783,47.068,0.09014285714285715,0.14913241160286386,0.403,0.0,283.3842857142857,192.66064051911826,544.574,106.125,1377.7018571428569,663.1182795847942,2324.915,519.242,2.71,51.19969771396183,-0.7759999999999999,-58.47776940467219,-1.1500000000000001,-62.5,-53.203,-51.34631717109327,0.083,0.0,35.797,33.730977620730265,-693.204,-57.174010223960494,-6.18,-55.04600000000001
1,2024-07-18,5.173,0.734,0.698,94.118,0.766,99.983,1023.504,41.55,203.21,15.83,Normal,96.316,0.14189058573361685,1.0974212034383954,0.007416222189166791,6.282857142857144,1.7211132471527588,8.913,4.589,1.4749999999999994,0.6522765262269162,2.395,0.551,3.8617142857142897,3.764424954504154,9.284,0.69,68.92228571428572,22.682055026784628,103.616,47.068,0.142,0.2809276300639418,0.766,0.0,219.87128571428573,163.24184053188353,528.999,99.983,1191.786,520.3597407499495,1943.354,519.242,-2.83,-35.361739347744596,0.18299999999999994,33.21234119782213,0.008000000000000007,1.1594202898550736,43.705,86.6939083172991,0.683,822.8915662650603,-41.93899999999999,-29.550739138399962,504.26200000000006,97.11502536389585,1.4099999999999966,44.57900000000001
1,2024-07-19,8.411,0.374,0.461,61.537,0.992,77.778,1293.736,40.03,192.99,14.43,Normal,63.364,0.04446558078706456,2.1518438177874186,0.007491427921413134,6.461857142857143,1.8846845384638544,8.913,4.589,1.1862857142857137,0.6238452570645144,1.868,0.374,2.6012857142857184,3.056912533602092,8.926,0.461,69.09985714285715,22.607993169294076,103.616,47.068,0.2837142857142857,0.415386853541668,0.992,0.0,155.41114285714283,96.1181382352378,359.994,77.778,1098.9834285714285,410.263874798859,1794.34,519.242,3.2379999999999995,62.594239319543775,-0.36,-49.04632152588555,-0.23699999999999993,-33.95415472779369,-32.580999999999996,-34.61718268556493,0.22599999999999998,29.50391644908616,-22.205,-22.20877549183361,270.2320000000001,26.402632525129366,-1.519999999999996,-32.952000000000005
1,2024-07-20,6.639,0.238,0.0,49.175,0.0,175.41,805.829,39.77,150.45,16.25,Normal,49.413,0.03584877240548275,0.0,0.0,6.717285714285715,1.7460444547880618,8.913,4.589,0.9785714285714281,0.6679046481703835,1.868,0.238,1.326142857142861,1.3814869318438836,4.13,0.0,69.40085714285716,22.27738437241188,103.616,49.175,0.2837142857142857,0.415386853541668,0.992,0.0,129.042,38.96722120789997,181.283,77.778,957.7675714285714,280.6908178025078,1293.736,519.242,-1.7719999999999994,-21.067649506598496,-0.136,-36.36363636363637,-0.461,-100.0,-12.362000000000002,-20.0887271072688,-0.992,-100.0,97.63199999999999,125.52649849571856,-487.90700000000015,-37.713026459803245,-0.259999999999998,-13.951
1,2024-07-21,8.746,0.151,0.0,19.483,0.0,148.897,1252.649,37.67,129.68,18.77,Normal,19.634,0.017265035444774753,0.0,0.0,6.693428571428571,1.711849083802421,8.746,4.589,0.7332857142857138,0.5985002685283904,1.758,0.151,0.7361428571428611,0.6965841486774893,1.84,0.0,64.84957142857145,28.862784156863746,103.616,19.483,0.263,0.4269125593530161,0.992,0.0,124.41542857142856,33.231332538501285,175.41,77.778,977.2897142857142,297.76267590637735,1293.736,519.242,2.107,31.736707335442087,-0.087,-36.554621848739494,0.0,0.0,-29.691999999999997,-60.38027452974072,0.0,0.0,-26.513000000000005,-15.114873724417082,446.81999999999994,55.44848845102373,-2.1000000000000014,-29.778999999999996
1,2024-07-22,3.493,0.01,0.0,15.477,0.0,116.294,1690.744,44.69,209.57,18.67,Normal,15.487,0.0028628685943315204,0.0,0.0,6.536857142857143,1.9674469436788833,8.746,3.493,0.48357142857142804,0.44456302783100277,1.327,0.01,0.527000000000004,0.6604697823001392,1.84,0.0,56.25985714285715,33.67454795751307,103.616,15.477,0.263,0.4269125593530161,0.992,0.0,123.77271428571429,33.35634076509045,175.41,77.778,1114.0214285714285,376.5522978188295,1690.744,519.242,-5.253,-60.0617425108621,-0.141,-93.3774834437086,0.0,0.0,-4.006,-20.561515167068727,0.0,0.0,-32.602999999999994,-21.896344452876818,438.095,34.973484192299686,7.019999999999996,-4.147
1,2024-07-23,2.946,0.231,0.0,18.853,0.0,135.091,739.919,41.24,201.24,18.74,Normal,19.084000000000003,0.07841140529531568,0.0,0.0,6.2015714285714285,2.3729462599017825,8.746,2.946,0.3269999999999995,0.24719627828910115,0.734,0.01,0.2641428571428612,0.33848310079243454,0.698,0.0,44.150857142857156,28.676717062386714,94.118,15.477,0.263,0.4269125593530161,0.992,0.0,127.91071428571429,32.59006310575107,175.41,77.778,1046.5175714285715,397.7263786520081,1690.744,519.242,-0.5469999999999997,-15.659891210993408,0.221,2210.0,0.0,0.0,3.3760000000000012,21.813012857788987,0.0,0.0,18.79700000000001,16.16334462654996,-950.8249999999999,-56.23707669523002,-3.4499999999999957,3.597000000000003
1,2024-07-24,6.546,0.095,0.0,28.604,0.0,151.497,634.183,41.61,207.04,16.68,Normal,28.698999999999998,0.014512679498930644,0.0,0.0,5.993428571428573,2.2492763915791207,8.746,2.946,0.26185714285714234,0.2382501686402874,0.734,0.01,0.16557142857143264,0.29092602561338726,0.698,0.0,41.03528571428573,29.065063350548876,94.118,15.477,0.25114285714285717,0.4338415335009839,0.992,0.0,129.2785714285714,33.46533727532301,175.41,77.778,1062.9377142857143,373.9943307465942,1690.744,634.183,3.6,122.19959266802442,-0.136,-58.87445887445888,0.0,0.0,9.750999999999998,51.72121147827931,0.0,0.0,16.406000000000006,12.144406363118199,-105.73599999999999,-14.290212847622508,0.36999999999999744,9.614999999999995
1,2024-07-25,4.445,0.018,0.317,17.053,0.0,115.557,1417.178,39.0,206.72,15.1,Normal,17.388,0.0040494938132733405,0.0,0.01858910455638304,5.889428571428573,2.3095555746467453,8.746,2.946,0.1595714285714281,0.13158629252674686,0.374,0.01,0.1111428571428612,0.19431111528179942,0.461,0.0,30.02600000000001,18.154945671450644,61.537,15.477,0.1417142857142857,0.37494075722516623,0.992,0.0,131.50342857142857,31.662211666555947,175.41,77.778,1119.1768571428572,396.0264785884453,1690.744,634.183,-2.101,-32.0959364497403,-0.077,-81.05263157894737,0.317,0.0,-11.550999999999998,-40.3824639910502,0.0,0.0,-35.94000000000001,-23.723242044396926,782.9950000000001,123.46515122606567,-2.6099999999999994,-11.310999999999996
1,2024-07-26,10.387,0.0,0.32,12.263,0.0,256.668,1183.996,42.63,197.67,19.42,Normal,12.583,0.0,0.0,0.026094756584848732,6.171714285714286,2.7482209830050923,10.387,2.946,0.10614285714285664,0.10278688076366994,0.238,0.0,0.09100000000000406,0.1554144995324222,0.32,0.0,22.986857142857154,12.60520155106012,49.175,12.263,0.0,0.0,0.0,0.0,157.05914285714286,48.687884226724705,256.668,115.557,1103.4997142857144,390.09230696668817,1690.744,634.183,5.942,133.67829021372327,-0.018,-100.0,0.0030000000000000027,0.946372239747635,-4.790000000000001,-28.088899313903713,0.0,0.0,141.111,122.11376203951296,-233.18200000000002,-16.453966968157847,3.6300000000000026,-4.8050000000000015
1,2024-07-27,17.376,0.0,0.144,22.462,0.0,204.537,2371.922,41.16,157.26,18.71,Normal,22.605999999999998,0.0,0.0,0.00641082717478408,7.705571428571429,5.068940548646747,17.376,2.946,0.07214285714285663,0.0905343923073333,0.231,0.0,0.11157142857143264,0.1508242433403848,0.32,0.0,19.1707142857143,5.257734959538493,28.604,12.263,0.0,0.0,0.0,0.0,161.22014285714286,51.67084274012715,256.668,115.557,1327.2272857142857,589.2001789091656,2371.922,634.183,6.989000000000001,67.28603061519208,0.0,0.0,-0.17600000000000002,-55.00000000000001,10.199,83.16888200277258,0.0,0.0,-52.131,-20.310673710785917,1187.926,100.33192679704999,-1.470000000000006,10.022999999999998
1,2024-07-28,20.751,0.0,0.69,21.766,0.0,313.024,2530.115,40.88,164.76,20.15,Normal,22.456,0.0,0.0,0.031700817789212535,9.42057142857143,7.102547544300462,20.751,2.946,0.05057142857142806,0.08651369283298986,0.231,0.0,0.2101428571428612,0.25514860282208046,0.69,0.0,19.496857142857156,5.350328071827167,28.604,12.263,0.0,0.0,0.0,0.0,184.66685714285717,76.44558877054295,313.024,115.557,1509.7224285714287,740.6288653653103,2530.115,634.183,3.375,19.423342541436465,0.0,0.0,0.5459999999999999,379.16666666666663,-0.6960000000000015,-3.098566467812312,0.0,0.0,108.487,53.04028122051266,158.19299999999976,6.669401439001778,-0.27999999999999403,-0.14999999999999858
1,2024-07-29,17.875,0.424,0.0,23.882,0.0,236.071,4863.079,42.18,197.48,19.46,Normal,24.306,0.023720279720279718,0.0,0.0,11.475142857142858,7.181799946823316,20.751,2.946,0.10971428571428521,0.1623912090043264,0.424,0.0,0.2101428571428612,0.25514860282208046,0.69,0.0,20.697571428571443,5.2398200623404625,28.604,12.263,0.0,0.0,0.0,0.0,201.77785714285713,71.85819637412033,313.024,115.557,1962.913142857143,1475.6775516403181,4863.079,634.183,-2.8760000000000012,-13.859573032624938,0.424,0.0,-0.69,-100.0,2.116000000000003,9.721584122025192,0.0,0.0,-76.953,-24.583737988141486,2332.964,92.20782454552462,1.2999999999999972,1.8500000000000014
1,2024-07-30,9.099,0.956,0.032,32.041,0.0,206.712,2399.064,43.87,208.0,21.33,Normal,33.028999999999996,0.10506649082316738,0.0,0.000998720389500952,12.35414285714286,6.284382664684844,20.751,4.445,0.21328571428571377,0.36162259990477247,0.956,0.0,0.21471428571428977,0.2510091062627446,0.69,0.0,22.58157142857144,6.647794392556495,32.041,12.263,0.0,0.0,0.0,0.0,212.00942857142857,65.60743833553607,313.024,115.557,2199.933857142857,1376.4087681481703,4863.079,634.183,-8.776,-49.096503496503495,0.532,125.47169811320755,0.032,0.0,8.158999999999995,34.16380537643411,0.0,0.0,-29.35900000000001,-12.436512744047345,-2464.015,-50.66779708904585,1.6899999999999977,8.722999999999995
1,2024-07-31,9.367,1.194,0.0,63.25,0.0,186.581,2083.455,43.62,201.82,18.82,Normal,64.444,0.12746877335326143,0.0,0.0,12.757142857142856,5.93032361198426,20.751,4.445,0.3702857142857137,0.5098842072097228,1.194,0.0,0.21471428571428977,0.2510091062627446,0.69,0.0,27.531000000000013,16.88851955224785,63.25,12.263,0.0,0.0,0.0,0.0,217.02142857142857,61.42071549255868,313.024,115.557,2406.9727142857146,1199.231875073899,4863.079,1183.996,0.2680000000000007,2.9453786130344066,0.238,24.89539748953975,-0.032,-100.0,31.209000000000003,97.40332698729755,0.0,0.0,-20.131,-9.738670227175975,-315.6089999999999,-13.155505647202407,-0.25,31.415000000000006
1,2024-08-01,12.227,1.191,0.01,50.841,0.0,212.301,1882.54,44.21,200.5,18.2,Normal,52.042,0.0974073771162182,0.0,0.0001966916465057729,13.868857142857143,4.7178808953658455,20.751,9.099,0.5378571428571424,0.5646233046823869,1.194,0.0,0.1708571428571469,0.25690947080387133,0.69,0.0,32.357857142857156,18.17420481000976,63.25,12.263,0.0,0.0,0.0,0.0,230.842,42.866499289446665,313.024,186.581,2473.4530000000004,1146.9772765712005,4863.079,1183.996,2.8599999999999994,30.53272125547133,-0.0029999999999998916,-0.2512562814070261,0.01,0.0,-12.408999999999999,-19.618972332015808,0.0,0.0,25.72,13.78489771198568,-200.91499999999996,-9.643356827961245,0.5900000000000034,-12.402000000000001
1,2024-08-02,10.093,0.196,0.085,63.742,0.0,421.216,1906.966,41.8,215.99,18.96,Normal,64.023,0.01941939958387001,0.0,0.0013335006745944591,13.826857142857145,4.755204532179245,20.751,9.099,0.5658571428571424,0.5377243496350705,1.194,0.0,0.13728571428571834,0.2494171300455379,0.69,0.0,39.71200000000001,19.080476679929266,63.742,21.766,0.0,0.0,0.0,0.0,254.34885714285716,84.39242841121273,421.216,186.581,2576.7344285714285,1038.9802716870875,4863.079,1882.54,-2.1340000000000003,-17.453177394291323,-0.9950000000000001,-83.54324097397145,0.07500000000000001,750.0000000000001,12.900999999999996,25.375189315709758,0.0,0.0,208.91500000000002,98.40509465334597,24.42599999999993,1.2975023107078698,-2.4100000000000037,11.980999999999995
1,2024-08-03,4.94,0.198,0.151,26.562,0.0,504.613,3401.646,37.46,144.01,18.01,Normal,26.911,0.04008097165991903,0.0,0.005684812890595587,12.050285714285716,5.4765894713860135,20.751,4.94,0.5941428571428566,0.5073474905727432,1.194,0.0,0.13828571428571834,0.24946256518127014,0.69,0.0,40.2977142857143,18.517316730691658,63.742,21.766,0.0,0.0,0.0,0.0,297.2168571428571,122.48792726826191,504.613,186.581,2723.837857142857,1077.3373866951636,4863.079,1882.54,-5.153,-51.05518676310313,0.0020000000000000018,1.0204081632653068,0.06599999999999999,77.64705882352939,-37.17999999999999,-58.32888833108467,0.0,0.0,83.39699999999999,19.79910544708653,1494.6800000000003,78.38000258001455,-4.339999999999996,-37.111999999999995
1,2024-08-04,2.343,0.377,0.0,25.714,0.0,440.505,3284.479,43.12,138.08,23.46,Normal,26.090999999999998,0.16090482287665386,0.0,0.0,9.42057142857143,5.001322820252844,17.875,2.343,0.6479999999999996,0.4506014499162762,1.194,0.196,0.039714285714289775,0.0578927579824665,0.151,0.0,40.8617142857143,17.908935057807128,63.742,23.882,0.0,0.0,0.0,0.0,315.4284285714285,134.1515006374679,504.613,186.581,2831.604142857143,1092.3544912981151,4863.079,1882.54,-2.5970000000000004,-52.570850202429156,0.179,90.4040404040404,-0.151,-100.0,-0.8480000000000025,-3.192530682930512,0.0,0.0,-64.108,-12.704389304278726,-117.16700000000037,-3.4444207304346297,5.659999999999997,-0.8200000000000038
1,2024-08-05,2.457,0.445,0.0,16.157,0.0,484.249,2151.253,46.59,208.93,22.85,Normal,16.602,0.18111518111518113,0.0,0.0,7.217999999999999,3.9398413250621647,12.227,2.343,0.6509999999999995,0.4489283536007169,1.194,0.196,0.039714285714289775,0.0578927579824665,0.151,0.0,39.758142857142865,19.312633390508445,63.742,16.157,0.0,0.0,0.0,0.0,350.8824285714286,142.2343323508237,504.613,186.581,2444.2004285714283,638.3371791148528,3401.646,1882.54,0.11399999999999988,4.8655569782330295,0.068,18.03713527851459,0.0,0.0,-9.556999999999999,-37.16652407248969,0.0,0.0,43.74400000000003,9.93042076707416,-1133.2259999999997,-34.50245838076601,3.470000000000006,-9.488999999999997
